timestamp,humidity,pm_2_5,temperature
2023-10-18 07:00:00,89.26917736,21.1932713,27.138159
2023-10-19 07:00:00,86.53506483,24.51013277,28.19527557
2023-10-20 07:00:00,91.60993078,18.83193863,27.14555305
2023-10-21 07:00:00,88.91830843,23.36731844,27.86396987
2023-10-22 07:00:00,89.62103708,15.4818689,27.78531893
2023-10-23 07:00:00,89.67043539,19.81767571,27.31920233
2023-10-24 07:00:00,86.85402525,21.64340544,27.80096528
2023-10-25 07:00:00,83.76705118,20.19428571,28.57736895
2023-10-26 07:00:00,92.34010209,18.80696864,26.99402548
2023-10-27 07:00:00,91.43539957,19.92055749,27.31236547
2023-10-28 07:00:00,82.95821582,14.16027875,29.13599691
2023-10-29 07:00:00,91.5499575,16.63718663,27.12623928
2023-10-30 07:00:00,90.44460232,12.25017422,27.6429288
2023-10-31 07:00:00,91.46956296,8.277234637,27.8610533
2023-11-01 07:00:00,92.07268068,15.6008374,27.7236558
2023-11-02 07:00:00,96.5490655,9.023012552,26.2290126
2023-11-03 07:00:00,95.34033769,12.05574913,26.37837365
2023-11-04 07:00:00,89.29839498,17.85604472,28.07941853
2023-11-05 07:00:00,89.13748762,26.35724234,28.1127621
2023-11-06 07:00:00,93.71479789,10.31426554,27.19095794
2023-11-07 07:00:00,88.63494567,10.06489881,28.66563376
2023-11-08 07:00:00,90.53038185,22.91695743,27.74551529
2023-11-09 07:00:00,95.00411459,23.22749477,27.20901887
2023-11-10 07:00:00,93.19901499,26.91410615,27.24453948
2023-11-11 07:00:00,90.0502321,24.01540616,27.73782735
2023-11-12 07:00:00,94.62990442,14.87123863,26.88020776
2023-11-13 07:00:00,91.58622201,10.32011134,27.61512783
2023-11-14 07:00:00,92.55251854,8.450842697,27.22310127
2023-11-15 07:00:00,93.43053128,10.56092437,27.29329069
2023-11-16 07:00:00,95.60868424,13.31963788,26.68313804
2023-11-17 07:00:00,99.92291516,10.05049787,25.08122487
2023-11-18 07:00:00,97.18860514,9.084745763,26.31661833
2023-11-19 07:00:00,97.62635105,3.980611484,25.50394166
2023-11-20 07:00:00,91.9982173,14.77035491,26.83142553
2023-11-21 07:00:00,92.48871482,21.83403068,27.22964085
2023-11-22 07:00:00,96.98346266,20.38900487,25.74729785
2023-11-23 07:00:00,98.3977364,19.68763103,25.53851494
2023-11-24 07:00:00,95.9970199,19.24267782,26.2715372
2023-11-25 07:00:00,96.41116713,15.62343096,25.92036128
2023-11-26 07:00:00,98.5676028,12.25803792,25.03803202
2023-11-27 07:00:00,99.49585859,8.460759494,24.23397429
2023-11-28 07:00:00,93.38343602,3.074903475,26.10641742
2023-11-29 07:00:00,94.96117942,10.13249651,26.34141649
2023-11-30 07:00:00,99.43588444,8.853440572,25.15879287
2023-12-01 07:00:00,93.97793245,9.320953048,26.55464681
2023-12-02 07:00:00,95.31272832,9.43251305,26.32038125
2023-12-03 07:00:00,97.53561231,10.71289199,25.62638019
2023-12-04 07:00:00,93.38063641,5.473087819,26.96259777
2023-12-05 07:00:00,89.94864409,5.030412744,28.16719422
2023-12-06 07:00:00,91.4990787,10.70013947,27.80468814
2023-12-07 07:00:00,87.78722022,13.29366736,28.19262673
2023-12-08 07:00:00,94.51158948,12.28002793,26.30843252
2023-12-09 07:00:00,86.29153185,13.56158664,28.24403698
2023-12-10 07:00:00,84.40455498,16.14982578,28.44564931
2023-12-11 07:00:00,88.5751914,26.88539483,28.10200846
2023-12-12 07:00:00,86.46335473,28.50383275,28.3059912
2023-12-13 07:00:00,85.23914197,26.96643357,27.95887629
2023-12-14 07:00:00,93.99593422,20.24826147,26.51554281
2023-12-15 07:00:00,92.71083303,17.70090846,27.13941263
2023-12-16 07:00:00,94.08716903,18.33682008,26.65406629
2023-12-17 07:00:00,85.96986803,15.00907188,28.1491934
2023-12-18 07:00:00,86.01466783,13.61549197,28.40764072
2023-12-19 07:00:00,86.0156802,12.54157932,28.15072717
2023-12-20 07:00:00,90.95069358,16.41631799,27.32956296
2023-12-21 07:00:00,93.96134595,18.26936497,26.45062435
2023-12-22 07:00:00,87.19577096,12.3261324,27.67747387
2023-12-23 07:00:00,84.54442748,11.15073273,27.92468252
